name,field,city,state,location,mailing_address,phone,email,certified,detail_url,about,social_media,logo,highlights,photos_count,timestamp
Design Galleria,,,,,,,,No,https://www.classicist.org/membership-directory/design-galleria/,,,,,0,1769021544.372164
"Design of the Times, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/design-of-the-times-inc/,,,,,0,1769021544.372164
Design Services of Florida LLC,,,,,,,,No,https://www.classicist.org/membership-directory/design-services-of-florida-llc/,,,,,0,1769021544.372164
Design Traditions,,,,,,,,No,https://www.classicist.org/membership-directory/design-traditions/,,,,,0,1769021544.372164
Designer Carpets,,,,,,,,No,https://www.classicist.org/membership-directory/designer-carpets/,,,,,0,1769021544.372164
Designer's Collaborative,,,,,,,,No,https://www.classicist.org/membership-directory/designers-collaborative/,,,,,0,1769021544.372164
Designs by Sundown,,,,,,,,No,https://www.classicist.org/membership-directory/designs-by-sundown/,,,,,0,1769021544.372164
Designs For Living Georgia,,,,,,,,No,https://www.classicist.org/membership-directory/designs-for-living-georgia/,,,,,0,1769021544.372164
"Designscapes Colorado, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/designscapes-colorado-inc/,,,,,0,1769021544.372164
Devine Designs Incorporated,,,,,,,,No,https://www.classicist.org/membership-directory/devine-designs-incorporated/,,,,,0,1769021544.372164
"Devine Designs, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/devine-designs-inc/,,,,,0,1769021544.372164
Di Biase Filkoff Architects,,,,,,,,No,https://www.classicist.org/membership-directory/di-biase-filkoff-architects/,,,,,0,1769021544.372164
Diagonal,,,,,,,,No,https://www.classicist.org/membership-directory/diagonal/,,,,,0,1769021544.372164
"Dibello Architects, PLLC",,,,,,,,Yes,https://www.classicist.org/membership-directory/dibello-architects-pllc/,,,,,0,1769021544.372164
Digs Design Company,,,,,,,,No,https://www.classicist.org/membership-directory/digs-design-company/,,,,,0,1769021544.372164
Dilan Investments,,,,,,,,No,https://www.classicist.org/membership-directory/dilan-investments/,,,,,0,1769021544.372164
Dillon Kyle Architects,,,,,,,,No,https://www.classicist.org/membership-directory/dillon-kyle-architects/,,,,,0,1769021544.372164
Dina Bandman Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/dina-bandman-interiors-1/,,,,,0,1769021544.372164
DK Design,,,,,,,,No,https://www.classicist.org/membership-directory/dk-design/,,,,,0,1769021544.372164
Dodge Fine Home Builders,,,,,,,,No,https://www.classicist.org/membership-directory/dodge-fine-home-builders/,,,,,0,1769021544.372164
Dodson Interiors,,,,,,,,Yes,https://www.classicist.org/membership-directory/dodson-interiors/,,,,,0,1769021544.372164
Domani Architecture + Planning Inc.,,,,,,,,No,https://www.classicist.org/membership-directory/domani-architecture-planning-inc/,,,,,0,1769021544.372164
"Don B. McDonald Architect, AIA, Ltd",,,,,,,,No,https://www.classicist.org/membership-directory/don-b-mcdonald-architect-aia-ltd/,,,,,0,1769021544.372164
Don Duffy Architecture,,,,,,,,No,https://www.classicist.org/membership-directory/don-duffy-architecture/,,,,,0,1769021544.372164
Donna Livingston Design,,,,,,,,No,https://www.classicist.org/membership-directory/donna-livingston-design/,,,,,0,1769021544.372164
Donna Mondi Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/donna-mondi-interior-design/,,,,,0,1769021544.372164
Doorvana,,,,,,,,No,https://www.classicist.org/membership-directory/doorvana/,,,,,0,1769021544.372164
Doug Walter Architects,,,,,,,,No,https://www.classicist.org/membership-directory/doug-walter-arcitects/,,,,,0,1769021544.372164
Douglas C. Wright Architects,,,,,,,,Yes,https://www.classicist.org/membership-directory/douglas-c-wright-architects/,,,,,0,1769021544.372164
"Douglas Durkin Design, Inc.",,,,,,,,Yes,https://www.classicist.org/membership-directory/douglas-durkin-design-inc/,,,,,0,1769021544.372164
Dovetail Design & Consulting LLC,,,,,,,,No,https://www.classicist.org/membership-directory/dovetail-design-consulting-llc/,,,,,0,1769021544.372164
Dowbuilt Inc.,,,,,,,,No,https://www.classicist.org/membership-directory/dowbuilt/,,,,,0,1769021544.372164
"Doyle / Coffin Architecture, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/doyle-coffin-architecture-llc/,,,,,0,1769021544.372164
"DPZ CoDesign, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/dpz-codesign/,,,,,0,1769021544.372164
Drake Construction & Development Inc,,,,,,,,No,https://www.classicist.org/membership-directory/drake-construction/,,,,,0,1769021544.372164
DSGN Consulting,,,,,,,,No,https://www.classicist.org/membership-directory/dsgn-consulting/,,,,,0,1769021544.372164
DSI Luxury Technology,,,,,,,,No,https://www.classicist.org/membership-directory/dsi-luxury-technology/,,,,,0,1769021544.372164
dSPACE Studio Architects,,,,,,,,No,https://www.classicist.org/membership-directory/dspace-studio-architects/,,,,,0,1769021544.372164
"Dugally Oberfeld, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/dugally-oberfeld-inc/,,,,,0,1769021544.372164
Duke Design Group,,,,,,,,No,https://www.classicist.org/membership-directory/duke-design-group/,,,,,0,1769021544.372164
Duke Homes,,,,,,,,No,https://www.classicist.org/membership-directory/duke-homes/,,,,,0,1769021544.372164
Dunbar Road Design,,,,,,,,No,https://www.classicist.org/membership-directory/dunbar-road-design/,,,,,0,1769021544.372164
"Duncan G. Stroik Architect, LLC",,,,,,,,Yes,https://www.classicist.org/membership-directory/duncan-g-stroik-architect-llc/,,,,,0,1769021544.372164
Duncan McRoberts Associates,,,,,,,,No,https://www.classicist.org/membership-directory/duncan-mcroberts-associates/,,,,,0,1769021544.372164
Dunham Design Studio,,,,,,,,No,https://www.classicist.org/membership-directory/dunham-design-studio/,,,,,0,1769021544.372164
E. Braun & Co - NY,,,,,,,,No,https://www.classicist.org/membership-directory/e-braun-co/,,,,,0,1769021544.372164
"E. F. San Juan, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/e-f-san-juan-inc/,,,,,0,1769021544.372164
E. R. Butler & Co.,,,,,,,,Yes,https://www.classicist.org/membership-directory/e-r-butler-co/,,,,,0,1769021544.372164
East West Communities,,,,,,,,No,https://www.classicist.org/membership-directory/east-west-communities/,,,,,0,1769021544.372164
Easton Architects,,,,,,,,No,https://www.classicist.org/membership-directory/easton-architects/,,,,,0,1769021544.372164
"Eastover Collection, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/eastover-collection-llc/,,,,,0,1769021544.372164
"Eberhard Architects, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/eberhard-architects-llc/,,,,,0,1769021544.372164
"Eberlein Design Consultants, Ltd.",,,,,,,,Yes,https://www.classicist.org/membership-directory/eberlein-design-consultants-ltd/,,,,,0,1769021544.372164
Edward Siegel Architect,,,,,,,,No,https://www.classicist.org/membership-directory/edward-siegel-architects/,,,,,0,1769021544.372164
EHT Traceries,,,,,,,,No,https://www.classicist.org/membership-directory/eht-traceries/,,,,,0,1769021544.372164
Eighth Days Architecture,,,,,,,,No,https://www.classicist.org/membership-directory/eighth-days-architecture/,,,,,0,1769021544.372164
Eileen Gordon Design,,,,,,,,No,https://www.classicist.org/membership-directory/eileen-gordon-design/,,,,,0,1769021544.372164
"EJA Lighting Design, Inc",,,,,,,,No,https://www.classicist.org/membership-directory/eric-johnson-associates/,,,,,0,1769021544.372164
Ekman Design Studio,,,,,,,,No,https://www.classicist.org/membership-directory/ekman-design-studio/,,,,,0,1769021544.372164
"Elegant Additions, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/elegant-additions-inc/,,,,,0,1769021544.372164
Elementi,,,,,,,,Yes,https://www.classicist.org/membership-directory/elementi/,,,,,0,1769021544.372164
"Elisabeth Sloan, Architect",,,,,,,,No,https://www.classicist.org/membership-directory/elisabeth-sloan-architect/,,,,,0,1769021544.372164
Elissa Grayer Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/elissa-grayer-interior-design/,,,,,0,1769021544.372164
Elite Estates,,,,,,,,No,https://www.classicist.org/membership-directory/elite-estates/,,,,,0,1769021544.372164
Eliza Montgomery,,,,,,,,No,https://www.classicist.org/membership-directory/eliza-montgomery/,,,,,0,1769021544.372164
Elizabeth Kannan Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/elizabeth-kannan-interior-design/,,,,,0,1769021544.372164
Elizabeth Pope Landscape Architect,,,,,,,,No,https://www.classicist.org/membership-directory/elizabeth-pope-landscape-architect/,,,,,0,1769021544.372164
Elleco Construction,,,,,,,,No,https://www.classicist.org/membership-directory/elleco-onstruction/,,,,,0,1769021544.372164
Emily Janak Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/emily-janak-interiors/,,,,,0,1769021544.372164
Emily June Designs,,,,,,,,No,https://www.classicist.org/membership-directory/emily-june-designs/,,,,,0,1769021544.372164
Emily Summers Design Associates,,,,,,,,Yes,https://www.classicist.org/membership-directory/emily-summers-design-associates/,,,,,0,1769021544.372164
Encore Stone Studio,,,,,,,,No,https://www.classicist.org/membership-directory/encore-stone-studio/,,,,,0,1769021544.372164
Enda Donagher Architect PC,,,,,,,,No,https://www.classicist.org/membership-directory/enda-donagher-architect-pc/,,,,,0,1769021544.372164
Erhardt Construction,,,,,,,,No,https://www.classicist.org/membership-directory/erhardt-construction/,,,,,0,1769021544.372164
Eric Charles Parlee Architect,,,,,,,,No,https://www.classicist.org/membership-directory/eric-charles-parlee-architect/,,,,,0,1769021544.372164
Eric Davidson,,,,,,,,No,https://www.classicist.org/membership-directory/eric-davidson/,,,,,0,1769021544.372164
Eric Fisher Design,,,,,,,,No,https://www.classicist.org/membership-directory/eric-fisher-design/,,,,,0,1769021544.372164
"Eric Inman Daum, Architect",,,,,,,,No,https://www.classicist.org/membership-directory/eric-inman-daum-architect/,,,,,0,1769021544.372164
"Eric J. Smith Architect, PC",,,,,,,,Yes,https://www.classicist.org/membership-directory/eric-j-smith-architect-pc/,,,,,0,1769021544.372164
Eric Roseff Designs,,,,,,,,No,https://www.classicist.org/membership-directory/eric-roseff-designs/,,,,,0,1769021544.372164
Erik Wyckoff Woodcarver,,,,,,,,No,https://www.classicist.org/membership-directory/erik-wyckoff-woodcarver/,,,,,0,1769021544.372164
Erin Kane Interior Design Inc,,,,,,,,No,https://www.classicist.org/membership-directory/erin-kane-interior-design-inc/,,,,,0,1769021544.372164
Erin Lane Estate,,,,,,,,No,https://www.classicist.org/membership-directory/erin-lane-estate/,,,,,0,1769021544.372164
Erwin Forrest Builders LLC,,,,,,,,No,https://www.classicist.org/membership-directory/erwin-forrest-builders-llc/,,,,,0,1769021544.372164
"Esteban Design Studio, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/esteban-design-studio-inc/,,,,,0,1769021544.372164
Estudio J. Loyzaga,,,,,,,,Yes,https://www.classicist.org/membership-directory/estudio-j-loyzaga/,,,,,0,1769021544.372164
ETC - Florida,,,,,,,,Yes,https://www.classicist.org/membership-directory/etc-florida/,,,,,0,1769021544.372164
European Company,,,,,,,,No,https://www.classicist.org/membership-directory/european-company/,,,,,0,1769021544.372164
Evens Architects,,,,,,,,No,https://www.classicist.org/membership-directory/evens-architects/,,,,,0,1769021544.372164
Everage Design Inc.,,,,,,,,No,https://www.classicist.org/membership-directory/everage-design-inc/,,,,,0,1769021544.372164
Evermore Interiors & Real Estate,,,,,,,,Yes,https://www.classicist.org/membership-directory/evermore-interiors-real-estate/,,,,,0,1769021544.372164
"Exclusive Woodworking, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/exclusive-woodworking-inc/,,,,,0,1769021544.372164
EZG Design LLC,,,,,,,,No,https://www.classicist.org/membership-directory/ezg-design-llc/,,,,,0,1769021544.372164
"F.W. Atherton, Assoc. AIA",,,,,,,,No,https://www.classicist.org/membership-directory/f-w-atherton-assoc-aia/,,,,,0,1769021544.372164
Fairbanks Homes,,,,,,,,No,https://www.classicist.org/membership-directory/fairbanks-homes/,,,,,0,1769021544.372164
Fairfax & Sammons Architects - New York,,,,,,,,Yes,https://www.classicist.org/membership-directory/fairfax-sammons-architects-pc/,,,,,0,1769021544.372164
Fairfax & Sammons Partners - Palm Beach,,,,,,,,Yes,https://www.classicist.org/membership-directory/fairfax-sammons-partners/,,,,,0,1769021544.372164
FarSite Builds LLC,,,,,,,,No,https://www.classicist.org/membership-directory/farsite-builds-llc/,,,,,0,1769021544.372164
Fathom Architecture,,,,,,,,Yes,https://www.classicist.org/membership-directory/fathom-architecture/,,,,,0,1769021544.372164
Féau Boiseries,,,,,,,,Yes,https://www.classicist.org/membership-directory/f%C3%A9au-boiseries/,,,,,0,1769021544.372164
Fennebresque Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/fennebresque-interiors/,,,,,0,1769021544.372164
Fergus Garber Architects,,,,,,,,Yes,https://www.classicist.org/membership-directory/fergus-garber-architects/,,,,,0,1769021544.372164
"Ferguson & Shamamian Architects, LLP",,,,,,,,Yes,https://www.classicist.org/membership-directory/ferguson-shamamian-architects-llp/,,,,,0,1769021544.372164
Ferguson Home,,,,,,,,No,https://www.classicist.org/membership-directory/ferguson-home/,,,,,0,1769021544.372164
Fernando Wong Outdoor Living Design,,,,,,,,Yes,https://www.classicist.org/membership-directory/fernando-wong-outdoor-living-design/,,,,,0,1769021544.372164
FFKR Architects,,,,,,,,No,https://www.classicist.org/membership-directory/ffkr-architects/,,,,,0,1769021544.372164
FGS Design LLC,,,,,,,,No,https://www.classicist.org/membership-directory/fgs-design-llc/,,,,,0,1769021544.372164
"Finer Side Woodworking, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/finer-side-woodworking-llc/,,,,,0,1769021544.372164
Finishes - Flooring & Architectural Accents,,,,,,,,No,https://www.classicist.org/membership-directory/finishes-flooring-architectural-accents/,,,,,0,1769021544.372164
Fisher Weisman Brugioni,,,,,,,,No,https://www.classicist.org/membership-directory/fisher-weisman/,,,,,0,1769021544.372164
Flagg Coastal Homes,,,,,,,,No,https://www.classicist.org/membership-directory/flagg-coastal-homes/,,,,,0,1769021544.372164
"Floralis, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/floralis-llc/,,,,,0,1769021544.372164
Floreat Domus Design,,,,,,,,No,https://www.classicist.org/membership-directory/floreat-domus-design/,,,,,0,1769021544.372164
Flower Construction,,,,,,,,Yes,https://www.classicist.org/membership-directory/flower-construction/,,,,,0,1769021544.372164
Flower Construction - West Palm Beach,,,,,,,,No,https://www.classicist.org/membership-directory/flower-construction-west-palm-beach/,,,,,0,1769021544.372164
Fokine Construction Services,,,,,,,,No,https://www.classicist.org/membership-directory/fokine-construction-services/,,,,,0,1769021544.372164
Ford Field and River Club,,,,,,,,No,https://www.classicist.org/membership-directory/ford-field-and-river-club/,,,,,0,1769021544.372164
Ford's Experience,,,,,,,,Yes,https://www.classicist.org/membership-directory/fords-experience/,,,,,0,1769021544.372164
"Fortman, Peterson & Associates",,,,,,,,No,https://www.classicist.org/membership-directory/fortman-peterson-associates/,,,,,0,1769021544.372164
Foster House Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/foster-house-interior-design/,,,,,0,1769021544.372164
Foster Reeve & Associates,,,,,,,,No,https://www.classicist.org/membership-directory/foster-reeve-associates/,,,,,0,1769021544.372164
Foster Reeve & Associates - Florida,,,,,,,,No,https://www.classicist.org/membership-directory/foster-reeve-associates-florida/,,,,,0,1769021544.372164
Fox Diehl Architects,,,,,,,,No,https://www.classicist.org/membership-directory/fox-diehl-architects/,,,,,0,1769021544.372164
Frances Zook Architect,,,,,,,,No,https://www.classicist.org/membership-directory/frances-zook-architect/,,,,,0,1769021544.372164
Francis Blaine Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/francis-blaine-interiors/,,,,,0,1769021544.372164
Francy Law Firm,,,,,,,,No,https://www.classicist.org/membership-directory/francy-law-firm/,,,,,0,1769021544.372164
Frank J. Capone Architect,,,,,,,,No,https://www.classicist.org/membership-directory/frank-j-capone-architects/,,,,,0,1769021544.372164
Frank Shirley Architects,,,,,,,,No,https://www.classicist.org/membership-directory/frank-shirley-architects/,,,,,0,1769021544.372164
Frazier Home Design,,,,,,,,No,https://www.classicist.org/membership-directory/frazier-home-design/,,,,,0,1769021544.372164
Fuqua Architects,,,,,,,,No,https://www.classicist.org/membership-directory/j-wilson-fuqua-associates/,,,,,0,1769021544.372164
Future Home,,,,,,,,No,https://www.classicist.org/membership-directory/future-home/,,,,,0,1769021544.372164
FWI Custom Homes,,,,,,,,Yes,https://www.classicist.org/membership-directory/fwi-custom-homes/,,,,,0,1769021544.372164
G+G,,,,,,,,No,https://www.classicist.org/membership-directory/g-g/,,,,,0,1769021544.372164
Galleria Tile,,,,,,,,No,https://www.classicist.org/membership-directory/galleria-tile/,,,,,0,1769021544.372164
"Galloy & Van Etten, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/galloy-van-etten-murphy-marble-company/,,,,,0,1769021544.372164
Garcia Design Associates LLC,,,,,,,,No,https://www.classicist.org/membership-directory/garcia-design-associates-llc/,,,,,0,1769021544.372164
Garden 26,,,,,,,,Yes,https://www.classicist.org/membership-directory/garden-26/,,,,,0,1769021544.372164
Garrett & Ingols LLC,,,,,,,,No,https://www.classicist.org/membership-directory/garrett-ingols-llc/,,,,,0,1769021544.372164
Gaston & Wyatt Fine Woodworking,,,,,,,,Yes,https://www.classicist.org/membership-directory/gaston-wyatt-fine-woodworking/,,,,,0,1769021544.372164
Gavilanes Associates,,,,,,,,No,https://www.classicist.org/membership-directory/gavilanes-associates/,,,,,0,1769021544.372164
Geddes Ulinskas Architects,,,,,,,,No,https://www.classicist.org/membership-directory/geddes-ulinskas-architects/,,,,,0,1769021544.372164
"Geoffrey Mouen Architects, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/geoffrey-mouen-architects-llc/,,,,,0,1769021544.372164
"George Shelden, AIA Architect",,,,,,,,No,https://www.classicist.org/membership-directory/george-shelden-architect/,,,,,0,1769021544.372164
Georgia Zikas Design,,,,,,,,No,https://www.classicist.org/membership-directory/georgia-zikas-design/,,,,,0,1769021544.372164
"Georgina Rice & Co., Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/georgina-rice-co-inc/,,,,,0,1769021544.372164
Gilmore Design Studio Inc.,,,,,,,,No,https://www.classicist.org/membership-directory/gilmore-design-studio-inc/,,,,,0,1769021544.372164
Glass Residential Group,,,,,,,,No,https://www.classicist.org/membership-directory/glass-residential-group/,,,,,0,1769021544.372164
Glave and Holmes Architecture,,,,,,,,No,https://www.classicist.org/membership-directory/glave-and-holmes-architecture/,,,,,0,1769021544.372164
Glenn Gissler Design,,,,,,,,No,https://www.classicist.org/membership-directory/glenn-gissler-design/,,,,,0,1769021544.372164
Glenna Stone Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/glenna-stone-interior-design/,,,,,0,1769021544.372164
Gold Collective,,,,,,,,No,https://www.classicist.org/membership-directory/gold-collective/,,,,,0,1769021544.372164
Goldberg General Contracting,,,,,,,,No,https://www.classicist.org/membership-directory/goldberg-general-contracting/,,,,,0,1769021544.372164
Golesh Architecture,,,,,,,,No,https://www.classicist.org/membership-directory/golesh-architecture/,,,,,0,1769021544.372164
"Gonzalez-Abreu/Alas, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/gonzalez-abreu-alas-inc/,,,,,0,1769021544.372164
"Good Grounds Design Landscape Architecture, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/good-grounds-design-landscape-architecture-llc/,,,,,0,1769021544.372164
Good Notes & Co.,,,,,,,,No,https://www.classicist.org/membership-directory/good-notes-co/,,,,,0,1769021544.372164
Goodwin Classic Homes,,,,,,,,No,https://www.classicist.org/membership-directory/goodwin-classic-homes/,,,,,0,1769021544.372164
GordonDunning,,,,,,,,No,https://www.classicist.org/membership-directory/gordondunning/,,,,,0,1769021544.372164
Gosselin Architecture,,,,,,,,No,https://www.classicist.org/membership-directory/gosselin-architecture/,,,,,0,1769021544.372164
"GP Architects, LLC",,,,,,,,No,https://www.classicist.org/membership-directory/gp-architects/,,,,,0,1769021544.372164
GP Incorporated Design Consulting,,,,,,,,No,https://www.classicist.org/membership-directory/gp-incorporated-design-consulting/,,,,,0,1769021544.372164
Graci Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/graci-interiors/,,,,,0,1769021544.372164
Grande Maison De Blanc,,,,,,,,No,https://www.classicist.org/membership-directory/grande-maison-a-linen-society-company/,,,,,0,1769021544.372164
Granite Valley,,,,,,,,No,https://www.classicist.org/membership-directory/granite-valley/,,,,,0,1769021544.372164
Grassi Pietre SRL,,,,,,,,No,https://www.classicist.org/membership-directory/grassi-pietre-srl/,,,,,0,1769021544.372164
Grays Design And Build,,,,,,,,No,https://www.classicist.org/membership-directory/grays-design-and-build/,,,,,0,1769021544.372164
Great Seal LLC,,,,,,,,No,https://www.classicist.org/membership-directory/great-seal-llc/,,,,,0,1769021544.372164
Greg Rodriguez Group,,,,,,,,No,https://www.classicist.org/membership-directory/greg-rodriguez-group/,,,,,0,1769021544.372164
Gregory Koester Design LLC,,,,,,,,No,https://www.classicist.org/membership-directory/gregory-koester-design-llc/,,,,,0,1769021544.372164
Gregory Lombardi Design,,,,,,,,No,https://www.classicist.org/membership-directory/gregory-lombardi-design/,,,,,0,1769021544.372164
"Gregory Lombardi Design, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/gregory-lombardi-design-inc/,,,,,0,1769021544.372164
Gregory Van Boven Interior Design,,,,,,,,No,https://www.classicist.org/membership-directory/gregory-van-boven-interior-design/,,,,,0,1769021544.372164
Gretalogie,,,,,,,,No,https://www.classicist.org/membership-directory/gretalogie-llc/,,,,,0,1769021544.372164
Guided Alchemy,,,,,,,,No,https://www.classicist.org/membership-directory/guided-alchemy/,,,,,0,1769021544.372164
Guild Carpentry,,,,,,,,No,https://www.classicist.org/membership-directory/guild-carpentry/,,,,,0,1769021544.372164
"Gunn Construction & Building, LLC",,,,,,,,Yes,https://www.classicist.org/membership-directory/gunn-construction-building-llc/,,,,,0,1769021544.372164
Gunton Corp / Pella Windows + Doors,,,,,,,,No,https://www.classicist.org/membership-directory/gunton-corp-pella-windows-doors/,,,,,0,1769021544.372164
H.R.M. Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/h-r-m-interiors/,,,,,0,1769021544.372164
Haas Entertainment Systems,,,,,,,,No,https://www.classicist.org/membership-directory/haas-entertainment-systems/,,,,,0,1769021544.372164
Habersham Land Company,,,,,,,,No,https://www.classicist.org/membership-directory/habersham-land-company/,,,,,0,1769021544.372164
Haddonstone USA,,,,,,,,No,https://www.classicist.org/membership-directory/haddonstone/,,,,,0,1769021544.372164
"Haefele Design, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/haefele-design-inc/,,,,,0,1769021544.372164
Hageman Homes & Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/hageman-homes-interiors/,,,,,0,1769021544.372164
Hakwood Fine Flooring,,,,,,,,No,https://www.classicist.org/membership-directory/hakwood-fine-flooring/,,,,,0,1769021544.372164
Haley Custom Homes LLC,,,,,,,,Yes,https://www.classicist.org/membership-directory/haley-custom-homes-llc/,,,,,0,1769021544.372164
Halper Architects LLC,,,,,,,,No,https://www.classicist.org/membership-directory/halper-architects-llc/,,,,,0,1769021544.372164
Hamilton Rogers Design,,,,,,,,No,https://www.classicist.org/membership-directory/hamilton-rogers-design/,,,,,0,1769021544.372164
Hammersmith Studios LLC,,,,,,,,No,https://www.classicist.org/membership-directory/hammersmith-studios-llc/,,,,,0,1769021544.372164
Hannah Reehl Design,,,,,,,,No,https://www.classicist.org/membership-directory/hannah-reehl-design/,,,,,0,1769021544.372164
Hanomoco Design,,,,,,,,No,https://www.classicist.org/membership-directory/hanomoco-design/,,,,,0,1769021544.372164
Hanover Builders Inc.,,,,,,,,Yes,https://www.classicist.org/membership-directory/hanover-builders-inc/,,,,,0,1769021544.372164
Hardee O'Neal Design,,,,,,,,No,https://www.classicist.org/membership-directory/hardee-oneal-design/,,,,,0,1769021544.372164
Harold Leidner Landscape Architects - Carrollton,,,,,,,,Yes,https://www.classicist.org/membership-directory/harold-leidner-company-landscape-architects/,,,,,0,1769021544.372164
Harold Leidner Landscape Architects - Dallas,,,,,,,,Yes,https://www.classicist.org/membership-directory/harold-leidner-landscape-architects-carrollton/,,,,,0,1769021544.372164
Harold Leidner Landscape Architects - Fort Worth,,,,,,,,Yes,https://www.classicist.org/membership-directory/harold-leidner-landscape-architects-fort-worth/,,,,,0,1769021544.372164
Harper House & Co LLC,,,,,,,,No,https://www.classicist.org/membership-directory/struttura-llc/,,,,,0,1769021544.372164
Harpeth Architects,,,,,,,,No,https://www.classicist.org/membership-directory/harpeth-architects/,,,,,0,1769021544.372164
"Harris & Kasten, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/harris-kasten/,,,,,0,1769021544.372164
Harris Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/harris-interiors/,,,,,0,1769021544.372164
Harrison Design -  St Simons,,,,,,,,Yes,https://www.classicist.org/membership-directory/harrison-design-st-simons-office/,,,,,0,1769021544.372164
Harrison Design - Atlanta,,,,,,,,Yes,https://www.classicist.org/membership-directory/harrison-design-atlanta/,,,,,0,1769021544.372164
Harrison Design - Los Angeles,,,,,,,,Yes,https://www.classicist.org/membership-directory/harrison-design-los-angeles/,,,,,0,1769021544.372164
Harrison Design - Naples,,,,,,,,Yes,https://www.classicist.org/membership-directory/harrison-designs-naples/,,,,,0,1769021544.372164
Harrison Design - Santa Barbara,,,,,,,,Yes,https://www.classicist.org/membership-directory/harrison-design-santa-barbara/,,,,,0,1769021544.372164
"Harrison Design - Washington, DC",,,,,,,,Yes,https://www.classicist.org/membership-directory/harrison-design-washington-dc/,,,,,0,1769021544.372164
Harrison Home Systems,,,,,,,,No,https://www.classicist.org/membership-directory/harrison-home-systems/,,,,,0,1769021544.372164
Hart Architects,,,,,,,,No,https://www.classicist.org/membership-directory/hart-architects/,,,,,0,1769021544.372164
Hart Howerton,,,,,,,,Yes,https://www.classicist.org/membership-directory/hart-howerton/,,,,,0,1769021544.372164
Hart Landscape Architecture,,,,,,,,No,https://www.classicist.org/membership-directory/hart-landscape-architecture/,,,,,0,1769021544.372164
Harte Brownlee & Associates,,,,,,,,No,https://www.classicist.org/membership-directory/harte-brownlee-associates/,,,,,0,1769021544.372164
Haskell Co.,,,,,,,,No,https://www.classicist.org/membership-directory/haskell-co/,,,,,0,1769021544.372164
Haskell Interiors LLC,,,,,,,,No,https://www.classicist.org/membership-directory/haskell-interiors/,,,,,0,1769021544.372164
Haver & Skolnick Architects,,,,,,,,No,https://www.classicist.org/membership-directory/haver-skolnick-architects/,,,,,0,1769021544.372164
Haynes & Garthwaite Architects,,,,,,,,No,https://www.classicist.org/membership-directory/haynes-garthwaite-architects/,,,,,0,1769021544.372164
"Hayslip Design Associates, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/hayslip-design-associates-inc/,,,,,0,1769021544.372164
Hazel & Grey Architects,,,,,,,,No,https://www.classicist.org/membership-directory/hazel-grey-architects/,,,,,0,1769021544.372164
Heather Chadduck Interiors & Textiles,,,,,,,,No,https://www.classicist.org/membership-directory/heather-chadduck-interiors-textiles/,,,,,0,1769021544.372164
Heather Cook Antiques,,,,,,,,No,https://www.classicist.org/membership-directory/heather-cook-antiques/,,,,,0,1769021544.372164
Heather Hilliard Design,,,,,,,,No,https://www.classicist.org/membership-directory/heather-hilliard-design/,,,,,0,1769021544.372164
"Heather Wells, Inc.",,,,,,,,No,https://www.classicist.org/membership-directory/heather-wells-inc/,,,,,0,1769021544.372164
Hedrick Brothers Construction,,,,,,,,Yes,https://www.classicist.org/membership-directory/hedrick-brothers-construction/,,,,,0,1769021544.372164
Helen Bergin Interiors,,,,,,,,No,https://www.classicist.org/membership-directory/helen-bergin-interiors/,,,,,0,1769021544.372164
